pert_id,Carcinogenicity
Chem892_24,-
Chem892_25,-
Chem892_26,-
Chem892_27,-
Chem892_28,-
Chem892_29,-
Chem892_3,-
Chem892_30,-
Chem892_31,-
Chem892_4,-
Chem892_5,-
Chem892_6,-
Chem892_7,-
Chem892_8,-
Chem892_9,-
Chem893_0,+
Chem893_1,+
Chem893_10,+
Chem893_11,+
Chem893_12,+
Chem893_13,+
Chem893_14,+
Chem893_15,+
Chem893_16,+
Chem893_17,+
Chem893_18,+
Chem893_19,+
Chem893_2,+
Chem893_20,+
Chem893_21,+
Chem893_22,+
Chem893_23,+
Chem893_24,+
Chem893_25,+
Chem893_26,+
Chem893_3,+
Chem893_4,+
Chem893_5,+
Chem893_6,+
Chem893_7,+
Chem893_8,+
Chem893_9,+
Chem894_0,-
Chem894_1,-
Chem894_10,-
Chem894_11,-
Chem894_12,-
Chem894_13,-
Chem894_14,-
Chem894_15,-
Chem894_16,-
Chem894_17,-
Chem894_18,-
Chem894_19,-
Chem894_2,-
Chem894_20,-
Chem894_21,-
Chem894_22,-
Chem894_23,-
Chem894_24,-
Chem894_25,-
Chem894_26,-
Chem894_3,-
Chem894_4,-
Chem894_5,-
Chem894_6,-
Chem894_7,-
Chem894_8,-
Chem894_9,-
Chem895_0,-
Chem895_1,-
Chem895_10,-
Chem895_11,-
Chem895_12,-
Chem895_13,-
Chem895_14,-
Chem895_15,-
Chem895_16,-
Chem895_17,-
Chem895_18,-
Chem895_19,-
Chem895_2,-
Chem895_20,-
Chem895_21,-
Chem895_22,-
Chem895_23,-
Chem895_24,-
Chem895_25,-
Chem895_26,-
Chem895_27,-
Chem895_28,-
Chem895_3,-
Chem895_4,-
Chem895_5,-
Chem895_6,-
Chem895_7,-
Chem895_8,-
Chem895_9,-
Chem896_0,+
Chem896_1,+
Chem896_10,+
Chem896_11,+
Chem896_12,+
Chem896_13,+
Chem896_14,+
Chem896_15,+
Chem896_16,+
Chem896_17,+
Chem896_18,+
Chem896_19,+
Chem896_2,+
Chem896_20,+
Chem896_21,+
Chem896_22,+
Chem896_23,+
Chem896_24,+
Chem896_25,+
Chem896_26,+
Chem896_27,+
Chem896_3,+
Chem896_4,+
Chem896_5,+
Chem896_6,+
Chem896_7,+
Chem896_8,+
Chem896_9,+
Chem897_0,-
Chem897_1,-
Chem897_10,-
Chem897_11,-
Chem897_12,-
Chem897_13,-
Chem897_2,-
Chem897_3,-
Chem897_4,-
Chem897_5,-
Chem897_6,-
Chem897_7,-
Chem897_8,-
Chem897_9,-
Chem898_0,+
Chem898_1,+
Chem898_10,+
Chem898_11,+
Chem898_12,+
Chem898_13,+
Chem898_14,+
Chem898_15,+
Chem898_2,+
Chem898_3,+
Chem898_4,+
Chem898_5,+
Chem898_6,+
Chem898_7,+
Chem898_8,+
Chem898_9,+
Chem899_0,+
Chem899_1,+
Chem899_10,+
Chem899_11,+
Chem899_12,+
Chem899_13,+
Chem899_14,+
Chem899_15,+
Chem899_2,+
Chem899_3,+
Chem899_4,+
Chem899_5,+
Chem899_6,+
Chem899_7,+
Chem899_8,+
Chem899_9,+
Chem89_0,+
Chem89_1,+
Chem89_10,+
Chem89_11,+
Chem89_12,+
Chem89_13,+
Chem89_14,+
Chem89_15,+
Chem89_16,+
Chem89_17,+
Chem89_18,+
Chem89_2,+
Chem89_3,+
Chem89_4,+
Chem89_5,+
Chem89_6,+
Chem89_7,+
Chem89_8,+
Chem89_9,+
Chem8_0,+
Chem8_1,+
Chem8_10,+
Chem8_11,+
Chem8_12,+
Chem8_13,+
Chem8_14,+
Chem8_15,+
Chem8_16,+
Chem8_2,+
Chem8_3,+
Chem8_4,+
Chem8_5,+
Chem8_6,+
Chem8_7,+
Chem8_8,+
Chem8_9,+
Chem900_0,-
Chem900_1,-
Chem900_10,-
Chem900_11,-
Chem900_12,-
Chem900_13,-
Chem900_14,-
Chem900_2,-
Chem900_3,-
Chem900_4,-
Chem900_5,-
Chem900_6,-
Chem900_7,-
Chem900_8,-
Chem900_9,-
Chem901_0,-
Chem901_1,-
Chem901_10,-
Chem901_11,-
Chem901_12,-
Chem901_13,-
Chem901_14,-
Chem901_15,-
Chem901_16,-
Chem901_17,-
Chem901_2,-
Chem901_3,-
Chem901_4,-
Chem901_5,-
Chem901_6,-
Chem901_7,-
Chem901_8,-
Chem901_9,-
Chem902_0,+
Chem902_1,+
Chem902_10,+
Chem902_11,+
Chem902_12,+
Chem902_13,+
Chem902_14,+
Chem902_15,+
Chem902_16,+
Chem902_17,+
Chem902_2,+
Chem902_3,+
Chem902_4,+
Chem902_5,+
Chem902_6,+
Chem902_7,+
Chem902_8,+
Chem902_9,+
Chem903_0,-
Chem903_1,-
Chem903_10,-
Chem903_11,-
Chem903_12,-
Chem903_13,-
Chem903_14,-
Chem903_15,-
Chem903_16,-
Chem903_17,-
Chem903_18,-
Chem903_19,-
Chem903_2,-
Chem903_20,-
Chem903_21,-
Chem903_22,-
Chem903_23,-
Chem903_24,-
Chem903_25,-
Chem903_26,-
Chem903_27,-
Chem903_28,-
Chem903_29,-
Chem903_3,-
Chem903_30,-
Chem903_31,-
Chem903_4,-
Chem903_5,-
Chem903_6,-
Chem903_7,-
Chem903_8,-
Chem903_9,-
Chem904_0,-
Chem904_1,-
Chem904_10,-
Chem904_11,-
Chem904_12,-
Chem904_13,-
Chem904_14,-
Chem904_15,-
Chem904_2,-
Chem904_3,-
Chem904_4,-
Chem904_5,-
Chem904_6,-
Chem904_7,-
Chem904_8,-
Chem904_9,-
Chem905_0,-
Chem905_1,-
Chem905_10,-
Chem905_11,-
Chem905_2,-
Chem905_3,-
Chem905_4,-
Chem905_5,-
Chem905_6,-
Chem905_7,-
Chem905_8,-
Chem905_9,-
Chem906_0,+
Chem906_1,+
Chem906_2,+
Chem906_3,+
Chem906_4,+
Chem906_5,+
Chem906_6,+
Chem906_7,+
Chem907_0,-
Chem907_1,-
Chem907_10,-
Chem907_11,-
Chem907_12,-
Chem907_13,-
Chem907_14,-
Chem907_15,-
Chem907_16,-
Chem907_17,-
Chem907_18,-
Chem907_19,-
Chem907_2,-
Chem907_20,-
Chem907_21,-
Chem907_22,-
Chem907_3,-
Chem907_4,-
Chem907_5,-
Chem907_6,-
Chem907_7,-
Chem907_8,-
Chem907_9,-
Chem908_0,+
Chem908_1,+
Chem908_2,+
Chem908_3,+
Chem908_4,+
Chem909_0,-
Chem909_1,-
Chem909_10,-
Chem909_11,-
Chem909_12,-
Chem909_13,-
Chem909_14,-
Chem909_15,-
Chem909_16,-
Chem909_2,-
Chem909_3,-
Chem909_4,-
Chem909_5,-
Chem909_6,-
Chem909_7,-
Chem909_8,-
Chem909_9,-
Chem90_0,+
Chem90_1,+
Chem90_10,+
Chem90_11,+
Chem90_12,+
Chem90_2,+
Chem90_3,+
Chem90_4,+
Chem90_5,+
Chem90_6,+
Chem90_7,+
Chem90_8,+
Chem90_9,+
Chem910_0,-
Chem910_1,-
Chem910_10,-
Chem910_11,-
Chem910_2,-
Chem910_3,-
Chem910_4,-
Chem910_5,-
Chem910_6,-
Chem910_7,-
Chem910_8,-
Chem910_9,-
Chem911_0,-
Chem911_1,-
Chem911_10,-
Chem911_11,-
Chem911_12,-
Chem911_13,-
Chem911_14,-
Chem911_15,-
Chem911_16,-
Chem911_17,-
Chem911_2,-
Chem911_3,-
Chem911_4,-
Chem911_5,-
Chem911_6,-
Chem911_7,-
Chem911_8,-
Chem911_9,-
Chem912_0,-
Chem912_1,-
Chem912_10,-
Chem912_11,-
Chem912_12,-
Chem912_2,-
Chem912_3,-
Chem912_4,-
Chem912_5,-
Chem912_6,-
Chem912_7,-
Chem912_8,-
Chem912_9,-
Chem913_0,-
Chem913_1,-
Chem913_10,-
Chem913_11,-
Chem913_12,-
Chem913_13,-
Chem913_2,-
Chem913_3,-
Chem913_4,-
Chem913_5,-
Chem913_6,-
Chem913_7,-
Chem913_8,-
Chem913_9,-
Chem914_0,-
Chem914_1,-
Chem914_10,-
Chem914_11,-
Chem914_12,-
Chem914_13,-
Chem914_14,-
Chem914_15,-
Chem914_16,-
Chem914_17,-
Chem914_18,-
Chem914_19,-
Chem914_2,-
Chem914_20,-
Chem914_3,-
Chem914_4,-
Chem914_5,-
Chem914_6,-
Chem914_7,-
Chem914_8,-
Chem914_9,-
Chem915_0,+
Chem915_1,+
Chem915_10,+
Chem915_2,+
Chem915_3,+
Chem915_4,+
Chem915_5,+
Chem915_6,+
Chem915_7,+
Chem915_8,+
Chem915_9,+
Chem916_0,-
Chem916_1,-
Chem916_10,-
Chem916_11,-
Chem916_12,-
Chem916_13,-
Chem916_14,-
Chem916_15,-
Chem916_16,-
Chem916_17,-
Chem916_18,-
Chem916_19,-
Chem916_2,-
Chem916_20,-
Chem916_21,-
Chem916_22,-
Chem916_23,-
Chem916_24,-
Chem916_3,-
Chem916_4,-
Chem916_5,-
Chem916_6,-
Chem916_7,-
Chem916_8,-
Chem916_9,-
Chem917_0,+
Chem917_1,+
Chem917_10,+
Chem917_11,+
Chem917_12,+
Chem917_13,+
Chem917_14,+
Chem917_2,+
Chem917_3,+
Chem917_4,+
Chem917_5,+
Chem917_6,+
Chem917_7,+
Chem917_8,+
Chem917_9,+
Chem918_0,+
Chem918_1,+
Chem918_10,+
Chem918_11,+
Chem918_12,+
Chem918_13,+
Chem918_14,+
Chem918_15,+
Chem918_16,+
Chem918_17,+
Chem918_18,+
Chem918_2,+
Chem918_3,+
Chem918_4,+
Chem918_5,+
Chem918_6,+
Chem918_7,+
Chem918_8,+
Chem918_9,+
Chem919_0,+
Chem919_1,+
Chem919_2,+
Chem919_3,+
Chem919_4,+
Chem919_5,+
Chem919_6,+
Chem919_7,+
Chem91_0,-
Chem91_1,-
Chem91_2,-
Chem91_3,-
Chem91_4,-
Chem91_5,-
Chem91_6,-
Chem91_7,-
Chem91_8,-
Chem920_0,-
Chem920_1,-
Chem920_10,-
Chem920_11,-
Chem920_12,-
Chem920_13,-
Chem920_14,-
Chem920_15,-
Chem920_16,-
Chem920_17,-
Chem920_18,-
Chem920_19,-
Chem920_2,-
Chem920_3,-
Chem920_4,-
Chem920_5,-
Chem920_6,-
Chem920_7,-
Chem920_8,-
Chem920_9,-
Chem921_0,-
Chem921_1,-
Chem921_10,-
Chem921_11,-
Chem921_12,-
Chem921_13,-
Chem921_14,-
Chem921_15,-
Chem921_16,-
Chem921_17,-
Chem921_18,-
Chem921_19,-
Chem921_2,-
Chem921_20,-
Chem921_21,-
Chem921_3,-
Chem921_4,-
Chem921_5,-
Chem921_6,-
Chem921_7,-
Chem921_8,-
Chem921_9,-
Chem922_0,-
Chem922_1,-
Chem922_10,-
Chem922_11,-
Chem922_12,-
Chem922_13,-
Chem922_14,-
Chem922_15,-
Chem922_16,-
Chem922_17,-
Chem922_18,-
Chem922_19,-
Chem922_2,-
Chem922_20,-
Chem922_21,-
Chem922_22,-
Chem922_23,-
Chem922_24,-
Chem922_25,-
Chem922_26,-
Chem922_27,-
Chem922_28,-
Chem922_29,-
Chem922_3,-
Chem922_30,-
Chem922_4,-
Chem922_5,-
Chem922_6,-
Chem922_7,-
Chem922_8,-
Chem922_9,-
Chem923_0,-
Chem923_1,-
Chem923_10,-
Chem923_11,-
Chem923_12,-
Chem923_13,-
Chem923_14,-
Chem923_15,-
Chem923_16,-
Chem923_17,-
Chem923_18,-
Chem923_19,-
Chem923_2,-
Chem923_20,-
Chem923_21,-
Chem923_22,-
Chem923_23,-
Chem923_24,-
Chem923_25,-
Chem923_26,-
Chem923_27,-
Chem923_28,-
Chem923_29,-
Chem923_3,-
Chem923_30,-
Chem923_31,-
Chem923_32,-
Chem923_33,-
Chem923_4,-
Chem923_5,-
Chem923_6,-
Chem923_7,-
Chem923_8,-
Chem923_9,-
Chem924_0,-
Chem924_1,-
Chem924_10,-
Chem924_11,-
Chem924_12,-
Chem924_13,-
Chem924_14,-
Chem924_15,-
Chem924_16,-
Chem924_17,-
Chem924_18,-
Chem924_19,-
Chem924_2,-
Chem924_20,-
Chem924_3,-
Chem924_4,-
Chem924_5,-
Chem924_6,-
Chem924_7,-
Chem924_8,-
Chem924_9,-
Chem925_0,-
Chem925_1,-
Chem925_10,-
Chem925_11,-
Chem925_12,-
Chem925_13,-
Chem925_14,-
Chem925_15,-
Chem925_16,-
Chem925_17,-
Chem925_2,-
Chem925_3,-
Chem925_4,-
Chem925_5,-
Chem925_6,-
Chem925_7,-
Chem925_8,-
Chem925_9,-
Chem926_0,+
Chem926_1,+
Chem926_2,+
Chem926_3,+
Chem926_4,+
Chem926_5,+
Chem926_6,+
Chem927_0,+
Chem927_1,+
Chem927_10,+
Chem927_11,+
Chem927_12,+
Chem927_2,+
Chem927_3,+
Chem927_4,+
Chem927_5,+
Chem927_6,+
Chem927_7,+
Chem927_8,+
Chem927_9,+
Chem928_0,+
Chem928_1,+
Chem928_10,+
Chem928_2,+
Chem928_3,+
Chem928_4,+
Chem928_5,+
Chem928_6,+
Chem928_7,+
Chem928_8,+
Chem928_9,+
Chem929_0,-
Chem929_1,-
Chem929_2,-
Chem929_3,-
Chem929_4,-
Chem929_5,-
Chem929_6,-
Chem929_7,-
Chem92_0,+
Chem92_1,+
Chem92_10,+
Chem92_11,+
Chem92_12,+
Chem92_13,+
Chem92_14,+
Chem92_15,+
Chem92_16,+
Chem92_17,+
Chem92_18,+
Chem92_19,+
Chem92_2,+
Chem92_20,+
Chem92_3,+
Chem92_4,+
Chem92_5,+
Chem92_6,+
Chem92_7,+
Chem92_8,+
Chem92_9,+
Chem930_0,+
Chem930_1,+
Chem930_2,+
Chem930_3,+
Chem930_4,+
Chem930_5,+
Chem930_6,+
Chem930_7,+
Chem931_0,-
Chem931_1,-
Chem931_2,-
Chem931_3,-
Chem931_4,-
Chem931_5,-
Chem931_6,-
Chem931_7,-
Chem932_0,-
Chem932_1,-
Chem932_10,-
Chem932_2,-
Chem932_3,-
Chem932_4,-
Chem932_5,-
Chem932_6,-
Chem932_7,-
Chem932_8,-
Chem932_9,-
Chem933_0,-
Chem933_1,-
Chem933_10,-
Chem933_11,-
Chem933_12,-
Chem933_13,-
Chem933_14,-
Chem933_15,-
Chem933_16,-
Chem933_17,-
Chem933_18,-
Chem933_19,-
Chem933_2,-
Chem933_20,-
Chem933_21,-
Chem933_22,-
Chem933_23,-
Chem933_24,-
Chem933_25,-
Chem933_26,-
Chem933_27,-
Chem933_28,-
Chem933_3,-
Chem933_4,-
Chem933_5,-
Chem933_6,-
Chem933_7,-
Chem933_8,-
Chem933_9,-
Chem934_0,-
Chem934_1,-
Chem934_10,-
Chem934_11,-
Chem934_12,-
Chem934_13,-
Chem934_14,-
Chem934_15,-
Chem934_16,-
Chem934_17,-
Chem934_2,-
Chem934_3,-
Chem934_4,-
Chem934_5,-
Chem934_6,-
Chem934_7,-
Chem934_8,-
Chem934_9,-
Chem935_0,+
Chem935_1,+
Chem935_10,+
Chem935_11,+
Chem935_12,+
Chem935_13,+
Chem935_14,+
Chem935_15,+
Chem935_16,+
Chem935_2,+
Chem935_3,+
Chem935_4,+
Chem935_5,+
Chem935_6,+
Chem935_7,+
Chem935_8,+
Chem935_9,+
Chem936_0,+
Chem936_1,+
Chem936_10,+
Chem936_11,+
Chem936_12,+
Chem936_13,+
Chem936_14,+
Chem936_15,+
Chem936_16,+
Chem936_17,+
Chem936_18,+
Chem936_19,+
Chem936_2,+
Chem936_20,+
Chem936_21,+
Chem936_22,+
Chem936_23,+
Chem936_24,+
Chem936_25,+
Chem936_26,+
Chem936_27,+
Chem936_28,+
Chem936_29,+
Chem936_3,+
Chem936_30,+
Chem936_4,+
Chem936_5,+
Chem936_6,+
Chem936_7,+
Chem936_8,+
Chem936_9,+
Chem937_0,-
Chem937_1,-
Chem937_10,-
Chem937_11,-
Chem937_12,-
Chem937_13,-
Chem937_14,-
Chem937_15,-
Chem937_16,-
Chem937_17,-
Chem937_18,-
Chem937_2,-
Chem937_3,-
Chem937_4,-
Chem937_5,-
Chem937_6,-
Chem937_7,-
Chem937_8,-
Chem937_9,-
Chem938_0,+
Chem938_1,+
Chem938_10,+
Chem938_11,+
Chem938_12,+
Chem938_13,+
Chem938_14,+
Chem938_15,+
Chem938_16,+
Chem938_2,+
Chem938_3,+
Chem938_4,+
Chem938_5,+
Chem938_6,+
Chem938_7,+
Chem938_8,+
Chem938_9,+
Chem939_0,+
Chem939_1,+
Chem939_10,+
Chem939_11,+
Chem939_12,+
Chem939_13,+
Chem939_14,+
Chem939_15,+
Chem939_16,+
Chem939_17,+
Chem939_18,+
Chem939_19,+
Chem939_2,+
Chem939_20,+
Chem939_21,+
Chem939_22,+
Chem939_23,+
Chem939_24,+
Chem939_25,+
Chem939_26,+
Chem939_27,+
Chem939_28,+
Chem939_29,+
Chem939_3,+
Chem939_30,+
Chem939_31,+
Chem939_32,+
Chem939_4,+
Chem939_5,+
Chem939_6,+
Chem939_7,+
Chem939_8,+
Chem939_9,+
Chem93_0,-
Chem93_1,-
Chem93_10,-
Chem93_11,-
Chem93_12,-
Chem93_13,-
Chem93_14,-
Chem93_15,-
Chem93_16,-
Chem93_17,-
Chem93_18,-
Chem93_19,-
Chem93_2,-
Chem93_20,-
Chem93_3,-
Chem93_4,-
Chem93_5,-
Chem93_6,-
Chem93_7,-
Chem93_8,-
Chem93_9,-
Chem940_0,-
Chem940_1,-
Chem940_2,-
Chem940_3,-
Chem940_4,-
Chem940_5,-
Chem940_6,-
Chem940_7,-
Chem940_8,-
Chem940_9,-
Chem941_0,-
Chem941_1,-
Chem941_10,-
Chem941_11,-
Chem941_12,-
Chem941_13,-
Chem941_14,-
Chem941_15,-
Chem941_2,-
Chem941_3,-
Chem941_4,-
Chem941_5,-
Chem941_6,-
Chem941_7,-
Chem941_8,-
Chem941_9,-
Chem942_0,+
Chem942_1,+
Chem942_2,+
Chem942_3,+
Chem942_4,+
Chem942_5,+
Chem942_6,+
Chem942_7,+
Chem942_8,+
Chem942_9,+
Chem943_0,-
Chem943_1,-
Chem943_10,-
Chem943_11,-
Chem943_12,-
Chem943_13,-
Chem943_2,-
Chem943_3,-
Chem943_4,-
Chem943_5,-
Chem943_6,-
Chem943_7,-
Chem943_8,-
Chem943_9,-
Chem944_0,-
Chem944_1,-
Chem944_10,-
Chem944_11,-
Chem944_2,-
Chem944_3,-
Chem944_4,-
Chem944_5,-
Chem944_6,-
Chem944_7,-
Chem944_8,-
Chem944_9,-
Chem945_0,+
Chem945_1,+
Chem945_2,+
Chem945_3,+
Chem945_4,+
Chem945_5,+
Chem946_0,-
Chem946_1,-
Chem946_10,-
Chem946_11,-
Chem946_12,-
Chem946_13,-
Chem946_14,-
Chem946_15,-
Chem946_16,-
Chem946_17,-
Chem946_18,-
Chem946_19,-
Chem946_2,-
Chem946_20,-
Chem946_21,-
Chem946_22,-
Chem946_23,-
Chem946_24,-
Chem946_25,-
Chem946_3,-
Chem946_4,-
Chem946_5,-
Chem946_6,-
Chem946_7,-
Chem946_8,-
Chem946_9,-
Chem947_0,-
Chem947_1,-
Chem947_2,-
Chem947_3,-
Chem947_4,-
Chem947_5,-
Chem947_6,-
Chem947_7,-
Chem947_8,-
Chem947_9,-
Chem948_0,-
Chem948_1,-
Chem948_2,-
Chem948_3,-
Chem948_4,-
Chem948_5,-
Chem948_6,-
Chem948_7,-
Chem948_8,-
Chem948_9,-
Chem949_0,+
Chem949_1,+
Chem949_10,+
Chem949_11,+
Chem949_12,+
Chem949_13,+
Chem949_14,+
Chem949_15,+
Chem949_16,+
Chem949_17,+
Chem949_18,+
Chem949_19,+
Chem949_2,+
Chem949_3,+
Chem949_4,+
Chem949_5,+
Chem949_6,+
Chem949_7,+
Chem949_8,+
Chem949_9,+
Chem94_0,-
Chem94_1,-
Chem94_2,-
Chem94_3,-
Chem94_4,-
Chem94_5,-
Chem94_6,-
Chem94_7,-
Chem950_0,-
Chem950_1,-
Chem950_10,-
Chem950_11,-
Chem950_12,-
Chem950_13,-
Chem950_14,-
Chem950_15,-
Chem950_16,-
Chem950_17,-
Chem950_18,-
Chem950_19,-
Chem950_2,-
Chem950_20,-
Chem950_21,-
Chem950_22,-
Chem950_3,-
Chem950_4,-
Chem950_5,-
Chem950_6,-
Chem950_7,-
Chem950_8,-
Chem950_9,-
Chem951_0,-
Chem951_1,-
Chem951_2,-
Chem951_3,-
Chem951_4,-
Chem951_5,-
Chem951_6,-
Chem951_7,-
Chem951_8,-
Chem951_9,-
Chem952_0,-
Chem952_1,-
Chem952_10,-
Chem952_11,-
Chem952_12,-
Chem952_13,-
Chem952_14,-
Chem952_15,-
Chem952_16,-
Chem952_17,-
Chem952_18,-
Chem952_19,-
Chem952_2,-
Chem952_20,-
Chem952_21,-
Chem952_22,-
Chem952_23,-
Chem952_24,-
Chem952_25,-
Chem952_3,-
Chem952_4,-
Chem952_5,-
Chem952_6,-
Chem952_7,-
Chem952_8,-
Chem952_9,-
Chem953_0,+
Chem953_1,+
Chem953_2,+
Chem953_3,+
Chem953_4,+
Chem953_5,+
Chem953_6,+
Chem953_7,+
Chem953_8,+
Chem953_9,+
Chem954_0,+
Chem954_1,+
Chem954_2,+
Chem954_3,+
Chem954_4,+
Chem954_5,+
Chem954_6,+
Chem954_7,+
Chem954_8,+
Chem954_9,+
Chem955_0,+
Chem955_1,+
Chem955_2,+
Chem955_3,+
Chem955_4,+
Chem955_5,+
Chem955_6,+
Chem955_7,+
Chem955_8,+
Chem956_0,-
Chem956_1,-
Chem956_2,-
Chem956_3,-
Chem956_4,-
Chem956_5,-
Chem956_6,-
Chem956_7,-
Chem957_0,+
Chem957_1,+
Chem957_2,+
Chem957_3,+
Chem957_4,+
Chem957_5,+
Chem957_6,+
Chem958_0,-
Chem958_1,-
Chem958_10,-
Chem958_11,-
Chem958_12,-
Chem958_13,-
Chem958_14,-
Chem958_2,-
Chem958_3,-
Chem958_4,-
Chem958_5,-
Chem958_6,-
Chem958_7,-
Chem958_8,-
Chem958_9,-
Chem959_0,+
Chem959_1,+
Chem959_10,+
Chem959_11,+
Chem959_12,+
Chem959_13,+
Chem959_14,+
Chem959_2,+
Chem959_3,+
Chem959_4,+
Chem959_5,+
Chem959_6,+
Chem959_7,+
Chem959_8,+
Chem959_9,+
Chem95_0,+
Chem95_1,+
Chem95_2,+
Chem95_3,+
Chem95_4,+
Chem95_5,+
Chem960_0,-
Chem960_1,-
Chem960_10,-
Chem960_11,-
Chem960_12,-
Chem960_13,-
Chem960_14,-
Chem960_15,-
Chem960_16,-
Chem960_17,-
Chem960_18,-
Chem960_2,-
Chem960_3,-
Chem960_4,-
Chem960_5,-
Chem960_6,-
Chem960_7,-
Chem960_8,-
Chem960_9,-
Chem961_0,-
Chem961_1,-
Chem961_10,-
Chem961_11,-
Chem961_12,-
Chem961_13,-
Chem961_14,-
Chem961_15,-
Chem961_16,-
Chem961_17,-
Chem961_18,-
Chem961_19,-
Chem961_2,-
Chem961_20,-
Chem961_3,-
Chem961_4,-
Chem961_5,-
Chem961_6,-
Chem961_7,-
Chem961_8,-
Chem961_9,-
Chem962_0,+
Chem962_1,+
Chem962_10,+
Chem962_11,+
Chem962_12,+
Chem962_13,+
Chem962_2,+
Chem962_3,+
Chem962_4,+
Chem962_5,+
Chem962_6,+
Chem962_7,+
Chem962_8,+
Chem962_9,+
Chem963_0,+
Chem963_1,+
Chem963_10,+
Chem963_11,+
Chem963_12,+
Chem963_13,+
Chem963_14,+
Chem963_15,+
Chem963_16,+
Chem963_17,+
Chem963_18,+
Chem963_19,+
Chem963_2,+
Chem963_3,+
Chem963_4,+
Chem963_5,+
Chem963_6,+
Chem963_7,+
Chem963_8,+
Chem963_9,+
Chem964_0,+
Chem964_1,+
Chem964_10,+
Chem964_11,+
Chem964_12,+
Chem964_13,+
Chem964_14,+
Chem964_15,+
Chem964_16,+
Chem964_17,+
Chem964_18,+
Chem964_19,+
Chem964_2,+
Chem964_3,+
Chem964_4,+
Chem964_5,+
Chem964_6,+
Chem964_7,+
Chem964_8,+
Chem964_9,+
Chem965_0,-
Chem965_1,-
Chem965_10,-
Chem965_11,-
Chem965_12,-
Chem965_13,-
Chem965_14,-
Chem965_15,-
Chem965_16,-
Chem965_17,-
Chem965_18,-
Chem965_19,-
Chem965_2,-
Chem965_20,-
Chem965_21,-
Chem965_22,-
Chem965_23,-
Chem965_24,-
Chem965_25,-
Chem965_26,-
Chem965_27,-
Chem965_28,-
Chem965_3,-
Chem965_4,-
Chem965_5,-
Chem965_6,-
Chem965_7,-
Chem965_8,-
Chem965_9,-
Chem966_0,-
Chem966_1,-
Chem966_10,-
Chem966_11,-
Chem966_12,-
Chem966_2,-
Chem966_3,-
Chem966_4,-
Chem966_5,-
Chem966_6,-
Chem966_7,-
Chem966_8,-
Chem966_9,-
Chem967_0,-
Chem967_1,-
Chem967_10,-
Chem967_11,-
Chem967_12,-
Chem967_13,-
Chem967_14,-
Chem967_15,-
Chem967_16,-
Chem967_17,-
Chem967_18,-
Chem967_19,-
Chem967_2,-
Chem967_20,-
Chem967_21,-
Chem967_22,-
Chem967_23,-
Chem967_24,-
Chem967_25,-
Chem967_26,-
Chem967_27,-
Chem967_28,-
Chem967_29,-
Chem967_3,-
Chem967_30,-
Chem967_31,-
Chem967_32,-
Chem967_33,-
Chem967_34,-
Chem967_4,-
Chem967_5,-
Chem967_6,-
Chem967_7,-
Chem967_8,-
Chem967_9,-
Chem968_0,+
Chem968_1,+
Chem968_10,+
Chem968_11,+
Chem968_12,+
Chem968_13,+
Chem968_14,+
Chem968_15,+
Chem968_2,+
Chem968_3,+
Chem968_4,+
Chem968_5,+
Chem968_6,+
Chem968_7,+
Chem968_8,+
Chem968_9,+
Chem969_0,+
Chem969_1,+
Chem969_10,+
Chem969_11,+
Chem969_12,+
Chem969_13,+
Chem969_14,+
Chem969_2,+
Chem969_3,+
Chem969_4,+
Chem969_5,+
Chem969_6,+
Chem969_7,+
Chem969_8,+
Chem969_9,+
Chem96_0,+
Chem96_1,+
Chem96_10,+
Chem96_11,+
Chem96_12,+
Chem96_13,+
Chem96_2,+
Chem96_3,+
Chem96_4,+
Chem96_5,+
Chem96_6,+
Chem96_7,+
Chem96_8,+
Chem96_9,+
Chem970_0,-
Chem970_1,-
Chem970_10,-
Chem970_11,-
Chem970_12,-
Chem970_13,-
Chem970_14,-
Chem970_2,-
Chem970_3,-
Chem970_4,-
Chem970_5,-
Chem970_6,-
Chem970_7,-
Chem970_8,-
Chem970_9,-
Chem971_0,-
Chem971_1,-
Chem971_10,-
Chem971_11,-
Chem971_12,-
Chem971_13,-
Chem971_14,-
Chem971_2,-
Chem971_3,-
Chem971_4,-
Chem971_5,-
Chem971_6,-
Chem971_7,-
Chem971_8,-
Chem971_9,-
Chem972_0,+
Chem972_1,+
Chem972_2,+
Chem972_3,+
Chem972_4,+
Chem972_5,+
Chem972_6,+
Chem972_7,+
Chem973_0,-
Chem973_1,-
Chem973_10,-
Chem973_11,-
Chem973_12,-
Chem973_13,-
Chem973_14,-
Chem973_15,-
Chem973_16,-
Chem973_17,-
Chem973_18,-
Chem973_19,-
Chem973_2,-
Chem973_20,-
Chem973_21,-
Chem973_22,-
Chem973_23,-
Chem973_24,-
Chem973_25,-
Chem973_26,-
Chem973_27,-
Chem973_3,-
Chem973_4,-
Chem973_5,-
Chem973_6,-
Chem973_7,-
Chem973_8,-
Chem973_9,-
Chem974_0,+
Chem974_1,+
Chem974_2,+
Chem974_3,+
Chem974_4,+
Chem974_5,+
Chem975_0,+
Chem975_1,+
Chem975_2,+
Chem975_3,+
Chem975_4,+
Chem975_5,+
Chem976_0,-
Chem976_1,-
Chem976_2,-
Chem976_3,-
Chem976_4,-
Chem976_5,-
Chem976_6,-
Chem976_7,-
Chem976_8,-
Chem977_0,+
Chem977_1,+
